Institution,Count AI,Count Systems,Count Theory,Count Interdisciplinary,score,ranking
University of Southern California,24.865079365079364,28.655202821869487,7.728395061728395,12.613756613756614,5.502516259374729,21
Univ. of California - Los Angeles,27.331569664903,27.58730158730159,13.687830687830687,4.2557319223985886,5.281520696931926,22
Stony Brook University,21.072751322751323,24.68121693121693,9.055114638447971,16.053350970017636,5.2077969988630155,24
University of Chicago,16.548941798941797,34.40255731922399,7.9448853615520285,12.96604938271605,5.230828579891246,23
Univ. of California - Irvine,18.911375661375665,30.17504409171076,5.854938271604938,13.921075837742505,5.075090003819959,26
Univ. of California - Santa Barbara,22.16710758377425,28.87610229276896,9.991622574955908,8.827601410934744,5.133032927539378,25
Rutgers University,25.75925925925926,18.88183421516755,6.484126984126984,16.73721340388007,4.649042744058031,27
Duke University,21.58509700176367,26.335537918871253,6.9977954144620815,11.94400352733686,4.5313426762465046,28
Univ. of California - Riverside,16.3152557319224,38.317019400352734,4.356701940035274,6.873456790123457,4.466880583540102,29
Northwestern University,14.887566137566136,25.23148148148148,6.193562610229277,17.549823633156965,4.321025005360179,31
Pennsylvania State University,23.54761904761905,32.93738977072311,1.6763668430335097,6.701058201058201,4.344445781741423,30
University of Utah,14.935185185185185,23.125661375661377,5.361111111111111,19.44047619047619,4.012870770846154,32
George Mason University,16.690917107583775,20.318783068783066,2.97663139329806,18.876102292768962,3.914689092837484,36
Harvard University,19.43562610229277,18.69488536155203,8.590828924162258,15.141093474426807,3.989976598956192,33
Ohio State University,19.19664902998236,29.08465608465609,2.962962962962963,6.618165784832451,3.9073842899452207,37
Texas A&M University,19.55114638447972,20.81216931216931,1.8377425044091709,18.66137566137566,3.940530149224605,34
Univ. of California - Santa Cruz,18.907848324514994,18.6847442680776,7.275573192239859,11.994268077601411,3.895421446261735,38
Yale University,12.35978835978836,20.470899470899468,13.388007054673722,13.64373897707231,3.9259862507387617,35
Boston University,19.89726631393298,19.94400352733686,10.84347442680776,3.177689594356261,3.6696747679872272,41
Brown University,17.474867724867725,11.763227513227513,7.5163139329806,19.108024691358025,3.758405318721527,39
North Carolina State University,6.8730158730158735,30.335097001763668,3.9841269841269837,13.670194003527339,3.7577312571170824,40
University at Buffalo,20.496913580246915,22.667989417989418,5.48015873015873,4.217372134038801,3.6030012024770275,42
Rice University,18.317901234567902,19.154761904761905,6.810846560846561,7.578924162257495,3.5263459635305914,43
University of Colorado Boulder,12.30026455026455,13.746472663139329,3.837301587301587,17.978395061728396,3.3996693622480816,47
University of Illinois at Chicago,23.079365079365083,11.952380952380953,7.228395061728395,7.602292768959435,3.4178229965539333,45
University of North Carolina,22.56305114638448,12.04453262786596,1.7429453262786596,14.511904761904763,3.4321321797860787,44
University of Virginia,18.01851851851852,22.049382716049386,3.9188712522045854,4.875661375661376,3.401779564308793,46
Arizona State University,20.56216931216931,17.263227513227513,0.18298059964726648,6.8540564373897706,3.2915953485210765,50
