Institution,Count AI,Count Systems,Count Theory,Count Interdisciplinary,score,ranking
Boston College,-0.33157933552893815,-0.6944641947441482,-0.04720973102957296,-0.2910355469002267,1.3520179441373301,117
Colorado State University,-0.46367417426644925,-0.4741609164161883,-0.19614164102569936,-0.285029383136679,1.2973006374952003,126
DePaul University,-0.45035468418966107,-0.5968422628090386,-0.10769835849762825,-0.2271284126566122,1.334283034187276,123
Kent State University,-0.49078282344985935,-0.48101186008498864,-0.14040321605793787,-0.2575984858510294,1.346510366896401,120
Michigan Technological University,-0.4920515300498981,-0.5415053815297468,-0.07613842700650003,-0.2583735060981418,1.3482379076559294,119
University of Arkansas,-0.3717567082404416,-0.5319862224544283,-0.10641087718294616,-0.41673399493398233,1.2894189495284178,128
University of Kansas,-0.4706950543228118,-0.3691877778933408,-0.19887235170280443,-0.3202458439460954,1.3573057244751638,114
University of Kentucky,-0.2835635212212902,-0.5897129520209246,-0.19658688061915236,-0.34598626045577296,1.3004571380230763,125
University of Memphis,-0.39337380222738527,-0.595485237368918,-0.19836419127878774,-0.19723065218390462,1.3318528692812206,124
University of Nevada,-0.49090095502259595,-0.5401556731383008,-0.19895279350290307,-0.14266455642367,1.3436327742527463,122
University of South Florida,-0.49078282344985935,-0.48101186008498864,-0.14040321605793787,-0.2575984858510294,1.346510366896401,121
University of Texas at San Antonio,-0.5102645537327555,-0.36876727512053586,-0.19860319592954323,-0.288457772062902,1.3502139554944796,118
Virginia Commonwealth University,-0.4726411238953461,-0.5424136302546103,-0.08656402041594638,-0.2587439233799406,1.3559440543943728,115
Boise State University,-0.45094078779633845,-0.572060015869144,-0.19115287474983522,-0.30778782456792403,1.1943652493569745,143
Cleveland State University,-0.44829116317737894,-0.5686574732352916,-0.19010426020031537,-0.3342391244789763,1.175014731248254,153
Georgia State University,-0.43368716175534344,-0.574270727953782,-0.19183325529596662,-0.3088886937725328,1.2076269135625914,138
IUPUI,-0.45947062866260563,-0.5830136985152727,-0.194528641706956,-0.22263410983689108,1.2566596736184907,132
Kansas State University,-0.4634404019431092,-0.5319675647571731,-0.1171859923725769,-0.3157981266982517,1.2879146665691052,129
Louisiana State University,-0.4936094398016569,-0.522446267731834,-0.13655152635829865,-0.33906946903584984,1.2246300494125768,136
New Mexico State University,-0.4143069160864167,-0.573001337963594,-0.19144166157081155,-0.3366626252764503,1.2008942114429437,141
Northern Arizona University,-0.5096180553723751,-0.4635939406964663,-0.19185860057060905,-0.33744051119755586,1.2137956445032099,137
Old Dominion University,-0.46825760892823703,-0.5698412065792682,-0.19047000216461824,-0.3066829231946979,1.1810550114733949,149
Texas State University,-0.5218064467308533,-0.4177815380571739,-0.13853229181671725,-0.3449801957146498,1.2932062800208222,127
Texas Tech University,-0.47955608095075,-0.5280270913687231,-0.1058461259944524,-0.34259845791295995,1.260278996113331,131
UCCS,-0.3840708904374097,-0.5806280751187555,-0.19378982637824765,-0.3120544645508982,1.2457634958549053,133
University of Alabama - Birmingham,-0.4859214989995628,-0.458887475009118,-0.18996049288616224,-0.4028071578421803,1.178730127603193,150
University of Hawaii at Manoa,-0.5082063018363585,-0.5730966351274979,-0.10452587804219568,-0.3367413378438781,1.193736599490286,144
University of Massachusetts Boston,-0.49051292553707365,-0.5192073952498191,-0.19163716455102306,-0.30856383975466617,1.2063854272476342,140
University of Nebraska - Omaha,-0.4363810065896128,-0.5779176274944414,-0.19295689369650412,-0.28058129655139047,1.2284699280082674,135
University of New Mexico,-0.5761312030688546,-0.5804754904994973,-0.10556481718052527,-0.22202773350147811,1.232107508089861,134
University of Vermont,-0.4905129255370737,-0.5192073952498191,-0.19163716455102306,-0.30856383975466617,1.2063854272476342,139
West Virginia University,-0.27620527382889604,-0.6588533353641466,-0.19097359143465092,-0.40489763229158254,1.18537691942094,147
Florida Atlantic University,-0.5031129751305808,-0.5674492198343518,-0.08361659333944176,-0.4020859677855327,1.160041996250309,154
Mississippi State University,-0.4588808245841749,-0.5583979148220669,-0.18694244115482223,-0.39578162437540987,1.1163039474037424,160
Naval Postgraduate School,-0.5672333586335815,-0.5174920568856546,-0.13546775137332887,-0.30760627184100753,1.1885073136066437,145
OHSU,-0.45134874212103626,-0.6324076454526006,-0.18415067803512614,-0.38930033231650263,1.0590993544149505,174
Ohio University,-0.49850885125059097,-0.5622386509093404,-0.1881280150102278,-0.33065797681467823,1.1367732583553787,158
Oklahoma State University,-0.47550558890707295,-0.5562855365078818,-0.18629146499227087,-0.39429130968951753,1.103932852243473,166
Saint Louis University,-0.5089092810096535,-0.5738609871334586,-0.12555319626082057,-0.30873231351284103,1.1992509744234425,142
The University of Alabama,-0.48836522321368037,-0.5712399354557953,-0.19090255131479306,-0.2776742164159392,1.1881248259400083,146
Towson University,-0.48231426529981236,-0.6503000046604296,-0.11370019901562511,-0.3318805749448773,1.1381117084194718,156
UNC - Greensboro,-0.47714357812564034,-0.6431412217106302,-0.1869340879413338,-0.3009735452766582,1.1081143192859537,163
University at Albany - SUNY,-0.47714357812564034,-0.6431412217106302,-0.18693408794133382,-0.3009735452766582,1.1081143192859537,162
University of Cincinnati,-0.5553980204083074,-0.5073469225512279,-0.13319786415068913,-0.3970162664100363,1.1233476788199555,159
University of Colorado - Denver,-0.5540005772037436,-0.5588549353056815,-0.18708880870165528,-0.30121208517711395,1.1151503459520218,161
University of Denver,-0.547905532122709,-0.6369403366230362,-0.185345550811934,-0.26984984840508075,1.0762654843774564,171
University of Michigan-Dearborn,-0.4859214989995628,-0.458887475009118,-0.1899604928861622,-0.4028071578421803,1.178730127603193,151
University of Missouri,-0.43118892142214027,-0.6581274683069088,-0.11470223999229312,-0.33552960534669085,1.176758517272183,152
University of Nevada Las Vegas,-0.5485426530300411,-0.5013718872284528,-0.18540233747184226,-0.3923066889030075,1.0886831857068724,169
University of New Orleans,-0.5425905358076957,-0.5477615788571892,-0.18366461865327183,-0.38827752930584014,1.0540124897162193,176
University of Oklahoma,-0.4633256683803833,-0.649811771643445,-0.1340593059972637,-0.33163150023192967,1.1374785060871946,157
University of Southern Mississippi,-0.47714357812564034,-0.6431412217106302,-0.18693408794133382,-0.3009735452766582,1.1081143192859537,164
University of Texas - El Paso,-0.4399940649420495,-0.6428294677547302,-0.13289351052297405,-0.39545196379583925,1.1051377453246232,165
University of Wisconsin - Milwaukee,-0.5461212850788177,-0.6349378797654583,-0.08226896930788184,-0.39080947130192867,1.0621691468861296,173
University of Wyoming,-0.547905532122709,-0.6369403366230362,-0.185345550811934,-0.26984984840508075,1.0762654843774564,170
Utah State University,-0.5015128673242808,-0.5655802007223422,-0.18915861226805492,-0.30456106835835645,1.155494003667182,155
Western Michigan University,-0.5425905358076957,-0.5477615788571891,-0.18366461865327183,-0.38827752930584014,1.0540124897162193,175
Wichita State University,-0.468257608928237,-0.5698412065792683,-0.19047000216461824,-0.3066829231946979,1.1810550114733949,148
Air Force Institute of Technology,-0.5411340590061839,-0.6290910317635174,-0.18330863801639202,-0.32190942901770475,1.040863594536418,181
